"Total calls:","3759"
"Total drops:","0"
"Desired drop rate:","3.00 %"
"Total blocking/drop rate:","0.00"
"Desired sale rate:","0.00 %"
"Actual sale rate:","26.07"
"Average call duration:","59.55 seconds"
"Erlangs:","0.0935"
"Estimated agents fielding calls:","N/A"
"Recommended agent count:","1"

"CALLING HOUR","CALLS","SALES","TOTAL TIME","AVG TIME","DROPPED HRS","BLOCKING","ERLANGS","REC AGENTS","EST AGENTS","CALLS/AGNT","REV/CALL","REV/AGENT","TOTAL REV","TOTAL COST","MARGIN"
"2026-02-16 01pm","5","1","0:01:38","0:00:20","0:00:00","0.0000","0.0278","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-16 04pm","4","0","0:03:04","0:00:46","0:00:00","0.0000","0.0511","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-16 06pm","1","0","0:00:45","0:00:45","0:00:00","0.0000","0.0125","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-16 07pm","4","0","0:03:00","0:00:45","0:00:00","0.0000","0.0500","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-16 08pm","8","2","0:12:22","0:01:33","0:00:00","0.0000","0.2067","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-16 09pm","4","0","0:02:12","0:00:33","0:00:00","0.0000","0.0367","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 07am","1","1","0:04:17","0:04:17","0:00:00","0.0000","0.0714","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 09am","1","0","0:00:36","0:00:36","0:00:00","0.0000","0.0100","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 12pm","1","0","0:00:43","0:00:43","0:00:00","0.0000","0.0119","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 01pm","3","0","0:02:48","0:00:56","0:00:00","0.0000","0.0467","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 02pm","3","0","0:01:11","0:00:24","0:00:00","0.0000","0.0200","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 03pm","5","0","0:05:09","0:01:02","0:00:00","0.0000","0.0861","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 04pm","3","0","0:05:07","0:01:42","0:00:00","0.0000","0.0850","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 05pm","3","0","0:00:28","0:00:09","0:00:00","0.0000","0.0075","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 06pm","3","0","0:01:20","0:00:27","0:00:00","0.0000","0.0225","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 07pm","10","4","0:11:17","0:01:08","0:00:00","0.0000","0.1889","1","1","10.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 08pm","20","4","0:18:41","0:00:56","0:00:00","0.0000","0.3111","1","1","20.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 09pm","12","3","0:22:36","0:01:53","0:00:00","0.0000","0.3767","1","1","12.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-17 10pm","3","0","0:02:47","0:00:56","0:00:00","0.0000","0.0467","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-18 11am","4","0","0:04:54","0:01:14","0:00:00","0.0000","0.0822","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-18 12pm","1","1","0:01:54","0:01:54","0:00:00","0.0000","0.0317","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-18 01pm","3","2","0:02:23","0:00:48","0:00:00","0.0000","0.0400","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-18 02pm","3","0","0:01:59","0:00:40","0:00:00","0.0000","0.0333","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-18 06pm","2","1","0:01:28","0:00:44","0:00:00","0.0000","0.0244","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-18 07pm","5","2","0:04:57","0:00:59","0:00:00","0.0000","0.0819","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-18 08pm","4","2","0:03:51","0:00:58","0:00:00","0.0000","0.0644","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-18 09pm","8","1","0:05:28","0:00:41","0:00:00","0.0000","0.0911","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 07am","2","0","0:05:09","0:02:35","0:00:00","0.0000","0.0861","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 08am","3","0","0:01:41","0:00:34","0:00:00","0.0000","0.0283","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 10am","2","0","0:00:53","0:00:27","0:00:00","0.0000","0.0150","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 11am","2","0","0:01:02","0:00:31","0:00:00","0.0000","0.0172","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 12pm","1","0","0:00:54","0:00:54","0:00:00","0.0000","0.0150","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 01pm","4","0","0:02:43","0:00:41","0:00:00","0.0000","0.0456","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 02pm","3","1","0:04:37","0:01:32","0:00:00","0.0000","0.0767","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 03pm","1","1","0:01:38","0:01:38","0:00:00","0.0000","0.0272","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 05pm","3","0","0:01:29","0:00:30","0:00:00","0.0000","0.0250","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 06pm","6","3","0:06:55","0:01:09","0:00:00","0.0000","0.1150","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 07pm","19","9","0:29:22","0:01:33","0:00:00","0.0000","0.4908","1","1","19.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 08pm","8","0","0:05:19","0:00:40","0:00:00","0.0000","0.0889","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 09pm","6","1","0:05:35","0:00:56","0:00:00","0.0000","0.0933","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-19 10pm","10","0","0:05:30","0:00:33","0:00:00","0.0000","0.0917","1","1","10.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 07am","4","0","0:02:19","0:00:35","0:00:00","0.0000","0.0389","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 11am","3","2","0:02:41","0:00:54","0:00:00","0.0000","0.0450","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 12pm","2","1","0:02:15","0:01:08","0:00:00","0.0000","0.0378","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 01pm","1","0","0:01:12","0:01:12","0:00:00","0.0000","0.0200","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 02pm","1","0","0:01:01","0:01:01","0:00:00","0.0000","0.0169","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 04pm","1","0","0:00:02","0:00:02","0:00:00","0.0000","0.0006","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 05pm","1","1","0:00:58","0:00:58","0:00:00","0.0000","0.0161","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 06pm","2","1","0:06:00","0:03:00","0:00:00","0.0000","0.1000","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 07pm","8","6","0:18:59","0:02:22","0:00:00","0.0000","0.3156","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 08pm","16","4","0:19:55","0:01:15","0:00:00","0.0000","0.3333","1","1","16.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 09pm","6","3","0:07:04","0:01:11","0:00:00","0.0000","0.1183","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-20 10pm","7","1","0:06:58","0:01:00","0:00:00","0.0000","0.1167","1","1","7.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 08am","1","1","0:01:01","0:01:01","0:00:00","0.0000","0.0169","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 09am","2","0","0:00:25","0:00:13","0:00:00","0.0000","0.0072","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 12pm","2","2","0:01:55","0:00:58","0:00:00","0.0000","0.0322","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 01pm","6","2","0:10:26","0:01:44","0:00:00","0.0000","0.1733","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 02pm","8","2","0:07:33","0:00:57","0:00:00","0.0000","0.1267","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 03pm","2","2","0:04:26","0:02:13","0:00:00","0.0000","0.0739","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 05pm","9","0","0:01:22","0:00:09","0:00:00","0.0000","0.0225","1","1","9.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 06pm","2","0","0:01:20","0:00:40","0:00:00","0.0000","0.0222","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 07pm","8","3","0:06:51","0:00:51","0:00:00","0.0000","0.1133","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 08pm","27","5","0:20:14","0:00:45","0:00:00","0.0000","0.3375","1","1","27.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 09pm","14","3","0:08:51","0:00:38","0:00:00","0.0000","0.1478","1","1","14.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-21 10pm","1","0","0:00:08","0:00:08","0:00:00","0.0000","0.0022","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 09am","1","0","0:00:55","0:00:55","0:00:00","0.0000","0.0153","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 10am","1","0","0:01:22","0:01:22","0:00:00","0.0000","0.0228","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 11am","2","0","0:01:11","0:00:36","0:00:00","0.0000","0.0200","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 12pm","3","2","0:04:09","0:01:23","0:00:00","0.0000","0.0692","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 01pm","8","3","0:08:42","0:01:05","0:00:00","0.0000","0.1444","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 02pm","5","2","0:07:54","0:01:35","0:00:00","0.0000","0.1319","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 03pm","9","1","0:07:37","0:00:51","0:00:00","0.0000","0.1275","1","1","9.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 04pm","1","1","0:01:28","0:01:28","0:00:00","0.0000","0.0244","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 05pm","1","0","0:00:31","0:00:31","0:00:00","0.0000","0.0086","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 06pm","7","3","0:15:15","0:02:11","0:00:00","0.0000","0.2547","1","1","7.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 07pm","10","6","0:14:17","0:01:26","0:00:00","0.0000","0.2389","1","1","10.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 08pm","30","3","0:29:42","0:00:59","0:00:00","0.0000","0.4917","1","1","30.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 09pm","9","1","0:03:42","0:00:25","0:00:00","0.0000","0.0625","1","1","9.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-22 10pm","5","1","0:05:16","0:01:03","0:00:00","0.0000","0.0875","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 11am","2","0","0:00:23","0:00:12","0:00:00","0.0000","0.0067","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 12pm","5","0","0:01:23","0:00:17","0:00:00","0.0000","0.0236","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 01pm","10","1","0:30:01","0:03:00","0:00:00","0.0000","0.5000","1","1","10.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 02pm","2","0","0:02:50","0:01:25","0:00:00","0.0000","0.0472","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 03pm","8","0","0:04:31","0:00:34","0:00:00","0.0000","0.0756","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 04pm","5","0","0:02:12","0:00:26","0:00:00","0.0000","0.0361","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 05pm","6","1","0:04:03","0:00:41","0:00:00","0.0000","0.0683","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 06pm","3","0","0:02:13","0:00:44","0:00:00","0.0000","0.0367","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 07pm","6","0","0:05:51","0:00:59","0:00:00","0.0000","0.0983","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 09pm","1","0","0:00:00","0:00:00","0:00:00","0.0000","0.0000","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-23 10pm","3","0","0:04:08","0:01:23","0:00:00","0.0000","0.0692","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 10am","5","1","0:00:53","0:00:11","0:00:00","0.0000","0.0153","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 11am","4","1","0:05:02","0:01:16","0:00:00","0.0000","0.0844","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 12pm","8","2","0:13:33","0:01:42","0:00:00","0.0000","0.2267","1","1","8.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 01pm","4","1","0:02:50","0:00:43","0:00:00","0.0000","0.0478","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 02pm","2","0","0:01:32","0:00:46","0:00:00","0.0000","0.0256","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 03pm","7","0","0:02:08","0:00:18","0:00:00","0.0000","0.0350","1","1","7.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 04pm","6","0","0:00:55","0:00:09","0:00:00","0.0000","0.0150","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 05pm","6","2","0:04:40","0:00:47","0:00:00","0.0000","0.0783","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 06pm","1","0","0:00:47","0:00:47","0:00:00","0.0000","0.0131","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 07pm","13","4","0:11:43","0:00:54","0:00:00","0.0000","0.1950","1","1","13.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 08pm","12","2","0:11:04","0:00:55","0:00:00","0.0000","0.1833","1","1","12.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-24 09pm","12","1","0:04:58","0:00:25","0:00:00","0.0000","0.0833","1","1","12.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 11am","1","0","0:00:15","0:00:15","0:00:00","0.0000","0.0042","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 12pm","4","1","0:03:49","0:00:57","0:00:00","0.0000","0.0633","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 01pm","3","0","0:00:41","0:00:14","0:00:00","0.0000","0.0117","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 02pm","4","1","0:03:32","0:00:53","0:00:00","0.0000","0.0589","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 03pm","1","0","0:00:28","0:00:28","0:00:00","0.0000","0.0078","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 04pm","1","1","0:00:11","0:00:11","0:00:00","0.0000","0.0031","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 05pm","4","1","0:01:11","0:00:18","0:00:00","0.0000","0.0200","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 06pm","1","0","0:00:38","0:00:38","0:00:00","0.0000","0.0106","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 07pm","9","6","0:17:31","0:01:57","0:00:00","0.0000","0.2925","1","1","9.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 08pm","13","1","0:07:17","0:00:34","0:00:00","0.0000","0.1228","1","1","13.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 09pm","6","2","0:07:33","0:01:16","0:00:00","0.0000","0.1267","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-25 10pm","1","0","0:00:08","0:00:08","0:00:00","0.0000","0.0022","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 09am","2","0","0:01:07","0:00:34","0:00:00","0.0000","0.0189","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 11am","6","1","0:04:26","0:00:44","0:00:00","0.0000","0.0733","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 12pm","5","1","0:04:40","0:00:56","0:00:00","0.0000","0.0778","1","1","5.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 01pm","3","1","0:03:54","0:01:18","0:00:00","0.0000","0.0650","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 02pm","2","0","0:00:59","0:00:30","0:00:00","0.0000","0.0167","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 03pm","3","0","0:00:48","0:00:16","0:00:00","0.0000","0.0133","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 05pm","10","2","0:10:07","0:01:01","0:00:00","0.0000","0.1694","1","1","10.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 06pm","12","4","0:15:52","0:01:19","0:00:00","0.0000","0.2633","1","1","12.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 07pm","30","10","0:43:00","0:01:26","0:00:00","0.0000","0.7167","1","1","30.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 08pm","52","14","0:47:25","0:00:55","0:00:00","0.0000","0.7944","1","1","52.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 09pm","24","6","0:25:20","0:01:03","0:00:00","0.0000","0.4200","1","1","24.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-26 10pm","4","2","0:04:14","0:01:04","0:00:00","0.0000","0.0711","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 11am","2","2","0:03:22","0:01:41","0:00:00","0.0000","0.0561","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 12pm","1","1","0:02:01","0:02:01","0:00:00","0.0000","0.0336","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 01pm","2","1","0:01:04","0:00:32","0:00:00","0.0000","0.0178","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 02pm","6","1","0:05:15","0:00:53","0:00:00","0.0000","0.0883","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 04pm","3","1","0:02:28","0:00:49","0:00:00","0.0000","0.0408","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 05pm","10","3","0:10:38","0:01:04","0:00:00","0.0000","0.1778","1","1","10.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 06pm","9","6","0:18:37","0:02:04","0:00:00","0.0000","0.3100","1","1","9.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 07pm","15","5","0:22:04","0:01:28","0:00:00","0.0000","0.3667","1","1","15.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 08pm","30","12","0:34:17","0:01:09","0:00:00","0.0000","0.5750","1","1","30.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 09pm","14","2","0:14:52","0:01:04","0:00:00","0.0000","0.2489","1","1","14.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-27 10pm","9","1","0:10:17","0:01:09","0:00:00","0.0000","0.1725","1","1","9.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 10am","1","1","0:03:52","0:03:52","0:00:00","0.0000","0.0644","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 11am","4","0","0:02:26","0:00:37","0:00:00","0.0000","0.0411","1","1","4.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 12pm","2","0","0:01:14","0:00:37","0:00:00","0.0000","0.0206","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 03pm","1","0","0:00:52","0:00:52","0:00:00","0.0000","0.0144","1","1","1.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 04pm","2","0","0:00:18","0:00:09","0:00:00","0.0000","0.0050","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 05pm","3","1","0:04:09","0:01:23","0:00:00","0.0000","0.0692","1","1","3.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 06pm","6","3","0:06:38","0:01:06","0:00:00","0.0000","0.1100","1","1","6.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 07pm","7","1","0:09:13","0:01:19","0:00:00","0.0000","0.1536","1","1","7.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 08pm","27","8","0:38:05","0:01:25","0:00:00","0.0000","0.6375","1","1","27.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 09pm","14","5","0:17:21","0:01:14","0:00:00","0.0000","0.2878","1","1","14.00","$0.00","$0.00","$0.00","$0.00","$0.00"
"2026-02-28 10pm","2","1","0:02:23","0:01:12","0:00:00","0.0000","0.0400","1","1","2.00","$0.00","$0.00","$0.00","$0.00","$0.00"
